OBJECTID,X,Y,Z
752,-182285,-2324015,976.7894692
753,-182342,-2324123,977.2671591
754,-182097,-2323602,969.8690865
755,-181801,-2323265,964.4944733
756,-181765,-2323223,964.4755817
757,-181686,-2322847,964.9694139
758,-182710,-2322767,971.4583534
759,-182833,-2322464,973.7021725
760,-182908,-2322481,974.3961603
761,-182831,-2322442,974.3793606
762,-182780,-2322311,975.819634
763,-182820,-2321880,977.4305863
764,-182936,-2322006,978.3738756
765,-182924,-2322165,977.9230625
766,-182291,-2322327,973.4496761
767,-182228,-2322467,970.0958514
768,-182159,-2322517,969.1091948
769,-182078,-2322524,969.2962958
770,-182094,-2322207,975.350787
771,-181991,-2322148,977.0264484
772,-181945,-2322399,973.4688073
773,-181880,-2322404,973.6142948
774,-181824,-2322521,971.1703884
775,-181758,-2322616,969.2724752
776,-181735,-2322640,968.9969199
777,-183833,-2323331,972.3800213
778,-183774,-2323200,971.5974506
779,-183795,-2322951,976.1997418
780,-183925,-2322536,979.9038203
781,-183949,-2322219,984.1833861
782,-183911,-2322154,985.0469126
783,-183817,-2322094,985.5980843
784,-183718,-2322079,984.7682035
785,-184093,-2324030,976.9908727
786,-184133,-2324027,977.4419158
787,-184188,-2324000,977.3609527
788,-184514,-2323884,977.4119169
789,-184494,-2324043,978.858408
790,-184643,-2323244,972.9258384
791,-184622,-2322975,978.7612488
792,-184317,-2322122,987.0047438
793,-184244,-2322128,987.4100791
794,-184220,-2322130,987.4175457
795,-184204,-2322131,987.0286883
796,-184268,-2322216,986.4156116
797,-184284,-2322417,983.3420121
798,-184250,-2322510,982.3928215
799,-184234,-2322511,982.7831321
800,-184185,-2322515,982.9880623
801,-184324,-2322819,976.3413578
802,-184307,-2322820,976.7744975
803,-184239,-2322781,978.8397113
804,-184175,-2323011,977.3736186
805,-184065,-2323065,974.4771685
806,-183998,-2323047,972.8300468
807,-183160,-2322889,971.9763681
808,-183163,-2322708,973.4591368
809,-183180,-2322932,971.1104281
810,-183181,-2323247,966.8584332
811,-183158,-2323789,965.9418682
812,-184378,-2323197,978.0427395
813,-184330,-2323314,973.0091158
814,-184290,-2323317,971.9831257
815,-184284,-2323452,972.3257764
816,-184291,-2323542,973.5594833
817,-184329,-2323809,975.648758
818,-184352,-2324100,978.6287059
819,-181603,-2324294,989.4678729
820,-181575,-2324138,987.5
821,-181537,-2324074,987.0802309
822,-181464,-2324079,988.1761751
